pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-2681.363426,-9349.644043,10.832029]",3177,3571,0.596206,3.220828,265.637543,229.176984,65296.746094,70254.804688,43931.671875,48896.210938,21365.080078,21348.208984,0.000000,10.373793,0.584127,0.574603,
"[-3455.714873,-8743.009736,39.283002]",751,474,3.825600,2.331891,238.190887,238.250760,85043.390625,88569.429688,63678.304688,67206.210938,21365.080078,21356.230469,0.000000,6.976462,0.382540,0.409524,
"[-3300.999031,-9016.111194,21.732595]",1843,1093,2.378579,4.399658,331.934631,283.834131,52754.371094,57013.847656,31389.294922,35664.519531,21365.080078,21333.599609,0.000000,15.726652,0.671429,0.661905,
"[-3064.761907,-8862.930903,22.240083]",1230,2038,0.605232,1.738586,7.261031,48.891096,94595.445313,91296.687500,73230.382813,69932.164063,21365.080078,21360.164063,0.000000,4.354521,0.269841,0.271429,
"[-2579.025343,-9153.889383,13.000190]",2394,3981,0.628850,1.232755,225.735733,95.194732,51084.921875,54497.968750,29719.839844,33134.070313,21365.080078,21362.605469,0.000000,1.291004,0.719048,0.696825,
"[-2836.314296,-9552.359914,9.299477]",3988,2952,0.681705,1.472970,20.081978,121.035610,95965.898438,93396.500000,74600.828125,72031.765625,21365.080078,21361.550781,0.000000,3.188926,0.250794,0.233333,
"[-3049.216457,-9357.277835,13.050727]",3208,2100,1.744473,0.439480,224.359329,28.948784,62065.773438,64707.406250,40700.687500,43342.445313,21365.080078,21364.765625,0.000000,0.191906,0.652381,0.573016,
"[-2748.010767,-9084.546297,17.436536]",2117,3305,1.211976,1.411134,161.006393,119.241309,56785.968750,57367.902344,35420.894531,36004.273438,21365.080078,21361.837891,0.000000,1.782032,0.595238,0.566667,
"[-2576.037124,-8644.241237,16.480951]",356,3993,0.845636,1.488450,302.729004,317.722106,66876.406250,68367.828125,45511.324219,47004.089844,21365.080078,21361.476563,0.000000,2.270036,0.620635,0.607937,
"[-3223.641110,-9495.224170,11.183337]",3759,1402,1.604924,3.388843,347.301971,126.262495,78126.820313,74753.617188,56761.734375,53393.394531,21365.080078,21346.398438,0.000000,13.827609,0.471429,0.460317,
"[-3279.275691,-8756.360466,21.700960]",804,1180,1.243920,1.409178,53.572998,28.120840,98802.343750,96264.210938,77437.242188,74899.414063,21365.080078,21361.849609,0.000000,2.957917,0.073016,0.173016,
"[-3449.637710,-8849.008480,17.369548]",1175,498,3.783907,1.542018,109.551125,179.249054,70809.218750,70062.304688,49444.140625,48698.562500,21365.080078,21361.210938,0.000000,2.531869,0.449206,0.544444,
"[-3424.892576,-8989.914170,19.704078]",1738,597,0.192842,2.501038,297.726776,296.154660,66045.617188,80588.000000,44680.535156,59225.832031,21365.080078,21354.904297,0.000000,7.268526,0.553968,0.455556,
"[-2726.522455,-9268.530791,14.194133]",2853,3391,2.582337,3.116936,251.182693,235.199330,51311.812500,52772.132813,29946.732422,31415.332031,21365.080078,21349.279297,0.000000,7.530592,0.619048,0.626984,
"[-3150.110794,-9328.457745,13.575470]",3092,1697,4.077135,2.649070,241.505173,255.492417,71936.250000,75143.562500,50571.152344,53782.296875,21365.080078,21353.666016,0.000000,7.608863,0.433333,0.441270,
"[-2968.836742,-9535.545392,9.868244]",3921,2422,1.529483,2.494040,264.039246,248.582364,73372.539063,76530.351563,52007.453125,55168.445313,21365.080078,21354.957031,0.000000,6.951800,0.476190,0.474603,
"[-2766.745888,-9419.390678,10.286105]",3456,3230,1.856510,1.945328,202.495117,335.820833,96821.218750,98943.515625,75456.140625,77578.992188,21365.080078,21358.923828,0.000000,5.580647,0.204762,0.209524,
"[-3185.230753,-8666.839954,14.109554]",446,1556,1.753067,4.332611,274.548370,351.465837,70993.570313,72608.703125,49628.500000,51253.871094,21365.080078,21334.554688,0.000000,20.287859,0.606349,0.606349,
"[-3086.485247,-9416.498580,21.045164]",3445,1951,3.244459,3.779976,282.210541,319.046436,95458.156250,101382.960938,74093.078125,80020.335938,21365.080078,21341.843750,0.000000,20.794477,0.273016,0.268254,
"[-2733.405430,-9044.729510,17.204109]",1958,3363,1.647525,1.718657,256.063293,253.302064,69214.820313,74386.601563,47849.757813,53023.085938,21365.080078,21360.275391,0.000000,3.239689,0.626984,0.601587,
"[-3289.650516,-8808.485483,19.708917]",1013,1138,1.123561,2.181955,215.096558,196.168903,97883.718750,97123.398438,76518.648438,75759.101563,21365.080078,21357.335938,0.000000,6.957376,0.182540,0.252381,
"[-3310.467318,-8982.549409,21.663734]",1709,1055,0.108483,0.750078,66.740776,275.481238,85480.500000,86722.367188,64115.410156,65357.480469,21365.080078,21364.164063,0.000000,0.730960,0.446032,0.447619,
"[-3477.270335,-9401.567285,36.887338]",3385,388,3.973498,4.311376,309.364014,327.728373,53733.917969,60588.476563,32368.841797,39237.339844,21365.080078,21334.849609,0.000000,16.281168,0.582540,0.561905,
"[-3287.568836,-8854.052836,19.577362]",1195,1147,0.773221,2.345415,149.816711,100.370470,93764.015625,88223.515625,72398.929688,66859.562500,21365.080078,21356.132813,0.000000,7.823368,0.282540,0.306349,
"[-3310.702346,-8869.152276,19.205129]",1255,1054,1.767691,2.239981,118.330254,64.527137,91913.375000,88433.289063,70548.281250,67069.250000,21365.080078,21356.917969,0.000000,7.121901,0.326984,0.296825,
"[-3263.428061,-8903.554787,21.814846]",1393,1243,1.121225,2.064573,22.740345,322.585070,87421.890625,91387.125000,66056.820313,70023.226563,21365.080078,21358.144531,0.000000,5.764095,0.412698,0.396825,
"[-3115.964524,-9178.102294,15.448240]",2491,1833,4.462589,2.877404,320.409210,7.326820,69313.898438,68802.976563,47948.824219,47442.597656,21365.080078,21351.613281,0.000000,8.760970,0.630159,0.628571,
"[-2878.518683,-8726.867795,20.696323]",686,2783,1.868981,1.985565,105.872253,353.435662,73061.679688,72459.656250,51696.593750,51096.613281,21365.080078,21358.666016,0.000000,4.381949,0.493651,0.501587,
"[-3210.680972,-8769.812083,21.239172]",858,1454,0.661735,1.972802,333.293182,310.879177,98386.492188,101799.351563,77021.398438,80434.781250,21365.080078,21358.750000,0.000000,5.816824,0.133333,0.169841,
"[-3422.273688,-9026.267165,19.565345]",1884,608,1.245264,3.124369,218.766586,6.547866,59740.757813,61452.792969,38375.675781,40094.722656,21365.080078,21349.201172,0.000000,8.883199,0.585714,0.584127,
"[-2996.200763,-9537.260473,10.092346]",3928,2312,1.394157,1.809383,31.850929,81.646902,59470.984375,58776.128906,38105.906250,37413.332031,21365.080078,21359.753906,0.000000,3.040612,0.600000,0.557143,
"[-2720.378141,-9466.942144,10.316680]",3646,3415,2.263010,3.592035,193.156403,186.898092,93515.093750,95650.773438,72150.015625,74288.015625,21365.080078,21344.091797,0.000000,18.663649,0.287302,0.255556,
"[-2923.509835,-8982.919329,19.887687]",1710,2603,2.976939,0.647545,179.277084,22.512579,60641.019531,64350.218750,39275.933594,42985.417969,21365.080078,21364.392578,0.000000,0.411361,0.652381,0.622222,
"[-2589.970951,-9131.727844,13.856120]",2305,3937,3.340165,3.225716,26.588499,74.304922,80192.296875,74368.601563,58827.203125,53007.804688,21365.080078,21348.154297,0.000000,12.647091,0.484127,0.490476,
"[-3031.723628,-8859.803402,22.260919]",1218,2170,0.976458,2.111747,155.201569,268.986247,73257.671875,76679.953125,51892.585938,55317.152344,21365.080078,21357.826172,0.000000,4.975221,0.485714,0.485714,
"[-2765.973652,-9258.778368,51.387334]",2814,3233,0.392105,1.125999,77.575111,29.944033,98574.773438,97150.359375,77209.679688,75785.453125,21365.080078,21363.017578,0.000000,1.903042,0.123810,0.126984,
"[-3049.921542,-9544.423459,10.442208]",3956,2097,2.665618,2.584515,290.589905,232.117574,49947.093750,52274.195313,28582.005859,30914.859375,21365.080078,21354.212891,0.000000,5.121958,0.633333,0.628571,
"[-2586.411950,-8922.050761,22.985443]",1467,3951,0.202016,3.164636,166.501251,323.683260,97518.109375,102022.109375,76153.023438,80658.429688,21365.080078,21348.787109,0.000000,14.884428,0.206349,0.201587,
"[-3048.746400,-9358.017674,13.071292]",3211,2102,1.153486,1.122257,197.497787,195.498684,64506.871094,64424.167969,43141.800781,43059.921875,21365.080078,21363.031250,0.000000,1.214694,0.607937,0.579365,
"[-3386.180040,-9084.848958,19.561868]",2118,752,0.907984,2.091084,89.007011,89.679421,54658.117188,53066.062500,33293.039063,31704.423828,21365.080078,21357.964844,0.000000,3.674163,0.704762,0.698413,
"[-3312.313970,-8920.402938,40.449461]",1460,1048,1.104402,1.931704,292.820465,241.056815,96304.804688,100281.312500,74939.726563,78916.843750,21365.080078,21359.007813,0.000000,5.477466,0.193651,0.203175,
"[-3080.810990,-9160.245272,15.848556]",2420,1974,2.690886,1.350235,206.421814,89.840421,46071.046875,47355.839844,24705.964844,25992.373047,21365.080078,21362.113281,0.000000,1.349392,0.714286,0.693651,
"[-3441.546017,-8775.360875,39.178846]",880,531,2.100107,2.245787,345.579224,349.933220,93858.164063,92908.781250,72493.093750,71544.851563,21365.080078,21356.875000,0.000000,7.084293,0.306349,0.344444,
"[-3480.392855,-9285.547087,15.603232]",2921,375,2.826104,3.027015,312.591736,311.211019,80062.148438,85549.914063,58697.066406,64188.523438,21365.080078,21350.177734,0.000000,11.224597,0.450794,0.447619,
"[-2760.870178,-9566.618628,9.175213]",4045,3253,1.428698,1.324072,277.540771,265.669552,86344.531250,93611.226563,64979.449219,72246.585938,21365.080078,21362.228516,0.000000,2.425144,0.404762,0.373016,
"[-3206.450460,-9117.872678,22.108648]",2250,1471,0.798511,3.767796,178.564972,145.501043,90200.125000,86131.156250,68835.046875,64769.554688,21365.080078,21341.992188,0.000000,19.621769,0.380952,0.368254,
"[-3268.027903,-9494.719734,11.573179]",3757,1225,1.849711,3.193624,282.902557,326.957345,85069.156250,91056.390625,63704.078125,69694.210938,21365.080078,21348.490234,0.000000,13.695915,0.434921,0.403175,
"[-3077.688469,-8865.116791,22.276693]",1239,1986,0.094018,1.555335,167.070282,276.770783,95982.085938,99561.539063,74617.007813,78196.867188,21365.080078,21361.144531,0.000000,3.535393,0.250794,0.250794,
"[-2714.871761,-9441.014152,10.354853]",3543,3437,4.383684,2.118203,346.921173,201.246728,97657.289063,99388.828125,76292.218750,78024.382813,21365.080078,21357.781250,0.000000,6.669309,0.198413,0.201587,
"[-2777.758648,-9478.476906,9.565523]",3692,3186,3.810457,2.804722,196.846222,254.307820,91208.812500,98857.390625,69843.734375,77493.953125,21365.080078,21352.285156,0.000000,11.148837,0.355556,0.311111,
"[-3177.676268,-9511.399739,10.951357]",3824,1586,0.706302,2.929888,313.181885,134.932754,86082.601563,83655.867188,64717.511719,62293.371094,21365.080078,21351.117188,0.000000,11.374598,0.374603,0.347619,
"[-3315.940122,-9448.715203,12.232313]",3573,1033,0.569489,2.688545,297.146484,156.000747,50892.687500,48497.878906,29527.603516,27138.958984,21365.080078,21353.322266,0.000000,5.601896,0.704762,0.704762,
"[-3105.690425,-9226.090939,15.345515]",2683,1874,1.633646,3.755955,274.736664,226.351802,80065.843750,87144.929688,58700.769531,65785.257813,21365.080078,21342.136719,0.000000,17.529392,0.507937,0.484127,
"[-3381.915953,-9028.217650,19.760913]",1891,769,0.318380,4.381142,258.265808,266.833503,83797.765625,92834.125000,62432.679688,71475.546875,21365.080078,21333.867188,0.000000,24.721373,0.415873,0.409524,
"[-2874.288172,-8754.847159,21.186651]",798,2800,1.847087,2.583311,97.264565,168.604566,69492.656250,73159.281250,48127.574219,51797.687500,21365.080078,21354.226563,0.000000,7.368072,0.485714,0.455556,
"[-2889.430716,-8988.367234,20.348075]",1732,2739,3.029783,3.348312,228.128815,170.393434,83900.296875,81598.562500,62535.218750,60237.449219,21365.080078,21346.843750,0.000000,14.265148,0.449206,0.447619,
"[-3388.597475,-9520.412323,12.847932]",3860,743,4.887199,4.265509,126.645592,189.982466,91447.898438,92805.132813,70082.812500,71444.242188,21365.080078,21335.492188,0.000000,25.407738,0.360317,0.352381,
"[-3063.083133,-8852.236868,22.258945]",1188,2045,0.131605,1.835252,173.491684,159.861243,94589.125000,93335.726563,73224.046875,71971.281250,21365.080078,21359.601563,0.000000,4.845262,0.271429,0.265079,
"[-2870.695595,-9169.560517,16.350654]",2457,2814,0.864908,0.676185,257.571289,225.096416,58414.250000,59644.351563,37049.171875,38279.601563,21365.080078,21364.333984,0.000000,0.413169,0.644444,0.615873,
"[-3281.693126,-8891.280187,21.485807]",1344,1170,2.814538,4.753362,119.007324,158.458438,64472.210938,54928.656250,43107.128906,33579.734375,21365.080078,21328.339844,0.000000,20.584881,0.579365,0.614286,
"[-3101.862820,-9412.328579,21.069715]",3428,1889,1.085411,1.556039,118.056198,155.410975,97718.945313,96243.218750,76353.867188,74878.460938,21365.080078,21361.140625,0.000000,3.606542,0.171429,0.160317,
"[-3284.009834,-9005.316271,21.668977]",1800,1161,0.489500,1.185474,295.409454,247.966419,56689.027344,57991.710938,35323.949219,36627.710938,21365.080078,21362.791016,0.000000,1.208741,0.628571,0.630159,
"[-3190.636406,-9541.834023,10.805072]",3946,1534,3.396056,0.739785,16.182674,276.517303,93389.554688,95250.414063,72024.476563,73885.460938,21365.080078,21364.189453,0.000000,0.780241,0.293651,0.276190,
"[-2939.156012,-8702.251336,20.551389]",588,2540,0.708009,4.489511,81.071968,276.814076,85136.281250,98291.515625,63771.199219,76931.890625,21365.080078,21332.304688,0.000000,27.337439,0.314286,0.284127,
"[-2630.698017,-9559.018464,8.591534]",4015,3774,4.967841,1.078243,85.334579,28.738183,94616.976563,93943.945313,73251.921875,72579.070313,21365.080078,21363.189453,0.000000,1.680707,0.247619,0.242857,
"[-3332.459262,-8978.581182,21.730669]",1693,967,1.356733,2.280607,80.787247,311.644414,84034.335938,87441.203125,62669.246094,66077.921875,21365.080078,21356.617188,0.000000,6.669271,0.473016,0.471429,
"[-3267.389969,-9189.704314,17.007085]",2537,1227,2.632035,3.126527,280.440399,264.751583,49420.015625,53083.738281,28054.929688,31727.052734,21365.080078,21349.179688,0.000000,7.503864,0.736508,0.723810,
"[-2876.806333,-9075.567342,17.995224]",2081,2790,2.623286,3.989407,323.956848,38.660491,69523.234375,69277.296875,48158.144531,47920.812500,21365.080078,21339.197266,0.000000,17.287125,0.519048,0.514286,
"[-3109.283002,-9484.462876,39.772363]",3716,1860,2.275668,1.139596,121.748566,93.144298,95493.234375,93744.250000,74128.156250,72379.375000,21365.080078,21362.964844,0.000000,1.908353,0.269841,0.236508,
"[-2715.341818,-9095.475736,16.633733]",2160,3436,1.112207,4.835721,296.539886,64.537814,68554.750000,63035.113281,47189.679688,41683.660156,21365.080078,21327.056641,0.000000,24.402094,0.606349,0.606349,
"[-2823.085555,-9483.655779,9.886892]",3713,3005,0.506874,3.646379,109.509239,90.825640,93397.382813,85379.593750,72032.289063,64017.156250,21365.080078,21343.455078,0.000000,18.977678,0.320635,0.314286,
"[-3399.543084,-9524.447808,13.018843]",3876,699,4.225883,0.597710,9.440621,292.629670,90434.125000,92796.960938,69069.046875,71431.976563,21365.080078,21364.500000,0.000000,0.498124,0.353968,0.339683,
"[-3446.145859,-8949.189399,36.999448]",1575,512,3.378671,3.197361,56.570740,178.726638,73437.617188,73913.054688,52072.523438,52552.750000,21365.080078,21348.449219,0.000000,11.859680,0.469841,0.452381,
"[-3226.495026,-9477.030857,11.127491]",3687,1391,0.628538,0.713801,302.424591,47.841722,88184.007813,88020.062500,66818.929688,66655.117188,21365.080078,21364.251953,0.000000,0.693038,0.382540,0.360317,
"[-2812.979333,-9131.660586,17.470731]",2305,3045,2.078051,1.122772,161.475525,185.315019,67732.007813,68168.125000,46366.929688,46803.785156,21365.080078,21363.031250,0.000000,1.303598,0.641270,0.639683,
"[-3338.603576,-9352.468882,15.160173]",3188,943,1.310034,1.168700,51.299519,9.828850,69286.015625,70941.632813,47920.925781,49577.292969,21365.080078,21362.857422,0.000000,1.476063,0.553968,0.541270,
"[-2639.293341,-9452.145366,8.910762]",3587,3740,2.333065,3.339655,162.634293,191.235463,72760.914063,95161.195313,51395.835938,73798.453125,21365.080078,21346.937500,0.000000,15.805807,0.482540,0.311111,
"[-2620.994701,-8894.743978,15.670130]",1358,3813,1.341207,2.743683,32.808426,10.615195,92234.046875,91378.984375,70868.953125,70015.625000,21365.080078,21352.832031,0.000000,10.549718,0.334921,0.339683,
"[-3400.785377,-8716.039244,39.287286]",643,694,1.819985,2.729105,336.424774,307.545843,56315.648438,60840.652344,34950.562500,39481.148438,21365.080078,21352.960938,0.000000,6.546532,0.493651,0.495238,
"[-2960.174266,-8710.692226,20.542974]",621,2456,1.222738,4.648059,79.058586,112.802149,87673.164063,80933.968750,66308.085938,59574.492188,21365.080078,21329.949219,0.000000,29.534439,0.315873,0.288889,
"[-3004.393182,-9544.860637,10.373651]",3958,2279,3.602194,2.499300,251.940262,317.693664,51800.722656,55885.746094,30435.646484,34525.785156,21365.080078,21354.919922,0.000000,5.046769,0.641270,0.607937,
"[-2785.984642,-9341.942992,11.597511]",3146,3153,2.455256,0.950428,261.928467,228.056689,68756.140625,72009.062500,47391.062500,50644.468750,21365.080078,21363.609375,0.000000,0.975458,0.595238,0.573016,
"[-3037.162857,-8745.834576,20.936060]",762,2148,1.255403,4.320723,153.003403,96.587547,93903.000000,84056.484375,72537.921875,62695.027344,21365.080078,21334.718750,0.000000,26.739315,0.257143,0.241270,
"[-2892.821840,-9166.332129,70.121393]",2444,2726,1.500942,4.315964,237.436676,111.707137,90884.148438,84015.656250,69519.054688,62654.394531,21365.080078,21334.787109,0.000000,26.466331,0.363492,0.320635,
"[-3365.463965,-8743.951349,11.929935]",754,835,4.461132,3.862154,109.727577,150.367258,72851.679688,69143.734375,51486.597656,47786.265625,21365.080078,21340.824219,0.000000,16.658836,0.566667,0.566667,
"[-2657.961312,-9319.142501,12.215098]",3055,3665,3.891710,2.629823,218.705658,176.019480,74736.281250,75508.234375,53371.195313,54146.496094,21365.080078,21353.830078,0.000000,7.908913,0.557143,0.553968,
"[-2811.972069,-8944.884881,19.578338]",1558,3049,2.869998,2.962647,4.430638,192.483686,59403.773438,59386.179688,38038.687500,38027.574219,21365.080078,21350.804688,0.000000,7.803669,0.711111,0.720635,
